"year","agDistrict","agDistrictCode","county","countyANSI","cornPlanted","cornHarvested","cornYield","cvCornPlanted","cvCornHarvested","cvCornYield","cornPercentHarvest"
2003,"SOUTHWEST",70,"CLERMONT",25,9100,8900,"126.7",NA,NA,NA,0.978021978021978
2003,"SOUTHWEST",70,"CLINTON",27,62300,61000,"160.3",NA,NA,NA,0.979133226324238
2003,"SOUTHWEST",70,"GREENE",57,55100,52100,"144.8",NA,NA,NA,0.945553539019964
2003,"SOUTHWEST",70,"HAMILTON",61,5100,4600,"146.6",NA,NA,NA,0.901960784313726
2003,"SOUTHWEST",70,"MONTGOMERY",113,35200,33600,"134.7",NA,NA,NA,0.954545454545455
2003,"SOUTHWEST",70,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2003,"SOUTHWEST",70,"PREBLE",135,75900,71200,"148.3",NA,NA,NA,0.938076416337286
2003,"SOUTHWEST",70,"WARREN",165,19000,17500,"130.8",NA,NA,NA,0.921052631578947
2003,"WEST CENTRAL",40,"AUGLAIZE",11,65200,60500,"136.1",NA,NA,NA,0.927914110429448
2003,"WEST CENTRAL",40,"CHAMPAIGN",21,80500,76600,"146.3",NA,NA,NA,0.951552795031056
2003,"WEST CENTRAL",40,"CLARK",23,61500,60100,"155.6",NA,NA,NA,0.977235772357724
2003,"WEST CENTRAL",40,"DARKE",37,129500,121300,"169.5",NA,NA,NA,0.936679536679537
2003,"WEST CENTRAL",40,"HARDIN",65,75800,71200,"127",NA,NA,NA,0.939313984168865
2003,"WEST CENTRAL",40,"LOGAN",91,64800,60800,"144.6",NA,NA,NA,0.938271604938272
2003,"WEST CENTRAL",40,"MERCER",107,93800,83500,"156",NA,NA,NA,0.890191897654584
2003,"WEST CENTRAL",40,"MIAMI",109,72500,70300,"167.4",NA,NA,NA,0.969655172413793
2003,"WEST CENTRAL",40,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2003,"WEST CENTRAL",40,"SHELBY",149,69300,64600,"141.5",NA,NA,NA,0.932178932178932
2002,"CENTRAL",50,"DELAWARE",41,33500,32500,"87.3",NA,NA,NA,0.970149253731343
2002,"CENTRAL",50,"FAIRFIELD",45,55000,53600,"107.3",NA,NA,NA,0.974545454545454
2002,"CENTRAL",50,"FAYETTE",47,72400,71400,"120.5",NA,NA,NA,0.986187845303867
2002,"CENTRAL",50,"FRANKLIN",49,17000,16300,"89.1",NA,NA,NA,0.958823529411765
2002,"CENTRAL",50,"KNOX",83,46000,42200,"92.9",NA,NA,NA,0.917391304347826
2002,"CENTRAL",50,"LICKING",89,44500,41600,"102.4",NA,NA,NA,0.934831460674157
2002,"CENTRAL",50,"MADISON",97,79500,76900,"112",NA,NA,NA,0.967295597484277
2002,"CENTRAL",50,"MARION",101,54200,51600,"90",NA,NA,NA,0.952029520295203
2002,"CENTRAL",50,"MORROW",117,41500,39500,"90.2",NA,NA,NA,0.951807228915663
2002,"CENTRAL",50,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2002,"CENTRAL",50,"PICKAWAY",129,83700,82000,"106.1",NA,NA,NA,0.979689366786141
2002,"CENTRAL",50,"ROSS",141,50500,49000,"112.4",NA,NA,NA,0.97029702970297
2002,"CENTRAL",50,"UNION",159,45000,42500,"84",NA,NA,NA,0.944444444444444
2002,"EAST CENTRAL",60,"CARROLL",19,10300,6500,"46.3",NA,NA,NA,0.631067961165049
2002,"EAST CENTRAL",60,"COSHOCTON",31,24800,21800,"88.2",NA,NA,NA,0.879032258064516
2002,"EAST CENTRAL",60,"HARRISON",67,4000,2300,"43.5",NA,NA,NA,0.575
2002,"EAST CENTRAL",60,"HOLMES",75,36600,24400,"73.5",NA,NA,NA,0.666666666666667
2002,"EAST CENTRAL",60,"OTHER COUNTIES",NA,3700,1500,"44.3",NA,NA,NA,0.405405405405405
2002,"EAST CENTRAL",60,"TUSCARAWAS",157,21700,14400,"69.8",NA,NA,NA,0.663594470046083
2002,"NORTH CENTRAL",20,"ASHLAND",5,35100,26900,"67.3",NA,NA,NA,0.766381766381766
2002,"NORTH CENTRAL",20,"CRAWFORD",33,80800,75200,"77.3",NA,NA,NA,0.930693069306931
2002,"NORTH CENTRAL",20,"ERIE",43,25500,24400,"93.4",NA,NA,NA,0.956862745098039
2002,"NORTH CENTRAL",20,"HURON",77,59600,55500,"90.4",NA,NA,NA,0.931208053691275
2002,"NORTH CENTRAL",20,"LORAIN",93,16500,13300,"86.4",NA,NA,NA,0.806060606060606
2002,"NORTH CENTRAL",20,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2002,"NORTH CENTRAL",20,"OTTAWA",123,16400,15900,"90.8",NA,NA,NA,0.969512195121951
2002,"NORTH CENTRAL",20,"RICHLAND",139,36600,28300,"77.1",NA,NA,NA,0.773224043715847
2002,"NORTH CENTRAL",20,"SANDUSKY",143,56700,55200,"112.2",NA,NA,NA,0.973544973544973
2002,"NORTH CENTRAL",20,"SENECA",147,74700,72400,"77.4",NA,NA,NA,0.969210174029451
2002,"NORTH CENTRAL",20,"WYANDOT",175,64600,61900,"57.9",NA,NA,NA,0.958204334365325
2002,"NORTHEAST",30,"ASHTABULA",7,21000,16700,"87.2",NA,NA,NA,0.795238095238095
2002,"NORTHEAST",30,"COLUMBIANA",29,22000,15000,"70.2",NA,NA,NA,0.681818181818182
2002,"NORTHEAST",30,"GEAUGA",55,6400,4100,"77.2",NA,NA,NA,0.640625
2002,"NORTHEAST",30,"MAHONING",99,15500,11700,"71.2",NA,NA,NA,0.754838709677419
2002,"NORTHEAST",30,"MEDINA",103,17300,13100,"77.3",NA,NA,NA,0.757225433526012
2002,"NORTHEAST",30,"OTHER COUNTIES",NA,600,500,"65.8",NA,NA,NA,0.833333333333333
2002,"NORTHEAST",30,"PORTAGE",133,16700,14800,"82.4",NA,NA,NA,0.88622754491018
2002,"NORTHEAST",30,"STARK",151,34000,25000,"70.1",NA,NA,NA,0.735294117647059
2002,"NORTHEAST",30,"SUMMIT",153,1900,1600,"83.9",NA,NA,NA,0.842105263157895
2002,"NORTHEAST",30,"TRUMBULL",155,20500,17000,"92.5",NA,NA,NA,0.829268292682927
2002,"NORTHEAST",30,"WAYNE",169,76000,45600,"71.9",NA,NA,NA,0.6
2002,"NORTHWEST",10,"ALLEN",3,59600,58400,"76.2",NA,NA,NA,0.979865771812081
2002,"NORTHWEST",10,"DEFIANCE",39,48400,46100,"124.1",NA,NA,NA,0.952479338842975
2002,"NORTHWEST",10,"FULTON",51,85100,82500,"104.5",NA,NA,NA,0.969447708578143
2002,"NORTHWEST",10,"HANCOCK",63,83500,81900,"59.4",NA,NA,NA,0.980838323353293
2002,"NORTHWEST",10,"HENRY",69,75700,74000,"117.6",NA,NA,NA,0.977542932628798
2002,"NORTHWEST",10,"LUCAS",95,26600,26100,"108.9",NA,NA,NA,0.981203007518797
2002,"NORTHWEST",10,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2002,"NORTHWEST",10,"PAULDING",125,52300,50800,"80.7",NA,NA,NA,0.97131931166348
2002,"NORTHWEST",10,"PUTNAM",137,78800,73000,"78.7",NA,NA,NA,0.926395939086294
2002,"NORTHWEST",10,"VAN WERT",161,72000,69200,"94.5",NA,NA,NA,0.961111111111111
2002,"NORTHWEST",10,"WILLIAMS",171,50700,48000,"87.3",NA,NA,NA,0.946745562130177
2002,"NORTHWEST",10,"WOOD",173,93200,91000,"93.4",NA,NA,NA,0.976394849785408
2002,"SOUTH CENTRAL",80,"ADAMS",1,11000,8700,"58.5",NA,NA,NA,0.790909090909091
2002,"SOUTH CENTRAL",80,"BROWN",15,21000,19700,"89.2",NA,NA,NA,0.938095238095238
2002,"SOUTH CENTRAL",80,"GALLIA",53,3000,2100,"110.5",NA,NA,NA,0.7
2002,"SOUTH CENTRAL",80,"HIGHLAND",71,31600,30100,"95.7",NA,NA,NA,0.95253164556962
2002,"SOUTH CENTRAL",80,"JACKSON",79,3300,2800,"101.9",NA,NA,NA,0.848484848484849
2002,"SOUTH CENTRAL",80,"LAWRENCE",87,1700,1200,"108.5",NA,NA,NA,0.705882352941177
2002,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2002,"SOUTH CENTRAL",80,"PIKE",131,8000,6800,"116.6",NA,NA,NA,0.85
2002,"SOUTH CENTRAL",80,"SCIOTO",145,8600,7900,"99.8",NA,NA,NA,0.918604651162791
2002,"SOUTHEAST",90,"ATHENS",9,2700,1700,"83.7",NA,NA,NA,0.62962962962963
2002,"SOUTHEAST",90,"GUERNSEY",59,4600,3400,"65.1",NA,NA,NA,0.739130434782609
2002,"SOUTHEAST",90,"HOCKING",73,2700,2500,"119",NA,NA,NA,0.925925925925926
2002,"SOUTHEAST",90,"MEIGS",105,3300,2500,"91.5",NA,NA,NA,0.757575757575758
2002,"SOUTHEAST",90,"MONROE",111,2000,1000,"63.8",NA,NA,NA,0.5
2002,"SOUTHEAST",90,"MORGAN",115,3900,3100,"87.7",NA,NA,NA,0.794871794871795
2002,"SOUTHEAST",90,"MUSKINGUM",119,14100,12100,"84.1",NA,NA,NA,0.858156028368794
2002,"SOUTHEAST",90,"NOBLE",121,1600,1300,"73",NA,NA,NA,0.8125
2002,"SOUTHEAST",90,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2002,"SOUTHEAST",90,"PERRY",127,19200,17800,"92.3",NA,NA,NA,0.927083333333333
2002,"SOUTHEAST",90,"VINTON",163,1400,1200,"100.1",NA,NA,NA,0.857142857142857
2002,"SOUTHEAST",90,"WASHINGTON",167,11000,9100,"73",NA,NA,NA,0.827272727272727
2002,"SOUTHWEST",70,"BUTLER",17,31400,28700,"68.7",NA,NA,NA,0.914012738853503
2002,"SOUTHWEST",70,"CLERMONT",25,12100,11900,"83.9",NA,NA,NA,0.983471074380165
2002,"SOUTHWEST",70,"CLINTON",27,55400,54400,"126.8",NA,NA,NA,0.981949458483754
2002,"SOUTHWEST",70,"GREENE",57,55500,54600,"116.1",NA,NA,NA,0.983783783783784
2002,"SOUTHWEST",70,"HAMILTON",61,4100,3600,"65.5",NA,NA,NA,0.878048780487805
2002,"SOUTHWEST",70,"MONTGOMERY",113,30400,30000,"81.9",NA,NA,NA,0.986842105263158
2002,"SOUTHWEST",70,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2002,"SOUTHWEST",70,"PREBLE",135,64300,62200,"92.5",NA,NA,NA,0.967340590979782
2002,"SOUTHWEST",70,"WARREN",165,18600,17800,"102.2",NA,NA,NA,0.956989247311828
2002,"WEST CENTRAL",40,"AUGLAIZE",11,65500,58200,"66.2",NA,NA,NA,0.888549618320611
2002,"WEST CENTRAL",40,"CHAMPAIGN",21,78600,75800,"86",NA,NA,NA,0.964376590330789
2002,"WEST CENTRAL",40,"CLARK",23,57500,56500,"116",NA,NA,NA,0.982608695652174
2002,"WEST CENTRAL",40,"DARKE",37,120000,106300,"74.5",NA,NA,NA,0.885833333333333
2002,"WEST CENTRAL",40,"HARDIN",65,70200,67500,"65.5",NA,NA,NA,0.961538461538462
2002,"WEST CENTRAL",40,"LOGAN",91,58000,55300,"77.8",NA,NA,NA,0.953448275862069
2002,"WEST CENTRAL",40,"MERCER",107,96000,71000,"63.7",NA,NA,NA,0.739583333333333
2002,"WEST CENTRAL",40,"MIAMI",109,65000,63100,"79.3",NA,NA,NA,0.970769230769231
2002,"WEST CENTRAL",40,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2002,"WEST CENTRAL",40,"SHELBY",149,64500,53000,"75",NA,NA,NA,0.821705426356589
2001,"CENTRAL",50,"DELAWARE",41,42000,40900,"138",NA,NA,NA,0.973809523809524
2001,"CENTRAL",50,"FAIRFIELD",45,57300,55100,"143.7",NA,NA,NA,0.961605584642234
2001,"CENTRAL",50,"FAYETTE",47,77000,76000,"149.3",NA,NA,NA,0.987012987012987
2001,"CENTRAL",50,"FRANKLIN",49,22400,20200,"127.4",NA,NA,NA,0.901785714285714
2001,"CENTRAL",50,"KNOX",83,43700,41100,"121.6",NA,NA,NA,0.940503432494279
2001,"CENTRAL",50,"LICKING",89,47800,46800,"136.3",NA,NA,NA,0.97907949790795
2001,"CENTRAL",50,"MADISON",97,84400,80900,"153.5",NA,NA,NA,0.958530805687204
2001,"CENTRAL",50,"MARION",101,57500,54900,"138.8",NA,NA,NA,0.954782608695652
2001,"CENTRAL",50,"MORROW",117,44300,40900,"140.5",NA,NA,NA,0.923250564334086
2001,"CENTRAL",50,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2001,"CENTRAL",50,"PICKAWAY",129,88900,87000,"134.9",NA,NA,NA,0.978627671541057
2001,"CENTRAL",50,"ROSS",141,45100,43500,"145",NA,NA,NA,0.964523281596452
2001,"CENTRAL",50,"UNION",159,51500,49400,"159.4",NA,NA,NA,0.959223300970874
2001,"EAST CENTRAL",60,"BELMONT",13,1900,1400,"92.9",NA,NA,NA,0.736842105263158
2001,"EAST CENTRAL",60,"CARROLL",19,10000,7600,"77.8",NA,NA,NA,0.76
2001,"EAST CENTRAL",60,"COSHOCTON",31,26800,22700,"118.4",NA,NA,NA,0.847014925373134
2001,"EAST CENTRAL",60,"HARRISON",67,4400,2800,"81.5",NA,NA,NA,0.636363636363636
2001,"EAST CENTRAL",60,"HOLMES",75,31500,25900,"85.5",NA,NA,NA,0.822222222222222
2001,"EAST CENTRAL",60,"JEFFERSON",81,3100,1800,"92.3",NA,NA,NA,0.580645161290323
2001,"EAST CENTRAL",60,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2001,"EAST CENTRAL",60,"TUSCARAWAS",157,22500,16100,"108.7",NA,NA,NA,0.715555555555556
2001,"NORTH CENTRAL",20,"ASHLAND",5,37600,34100,"106.5",NA,NA,NA,0.906914893617021
2001,"NORTH CENTRAL",20,"CRAWFORD",33,76300,72500,"149.5",NA,NA,NA,0.950196592398427
2001,"NORTH CENTRAL",20,"ERIE",43,30400,27800,"126.8",NA,NA,NA,0.914473684210526
2001,"NORTH CENTRAL",20,"HURON",77,64800,61700,"126.8",NA,NA,NA,0.952160493827161
2001,"NORTH CENTRAL",20,"LORAIN",93,24700,22500,"119",NA,NA,NA,0.910931174089069
2001,"NORTH CENTRAL",20,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2001,"NORTH CENTRAL",20,"OTTAWA",123,17300,16300,"135",NA,NA,NA,0.942196531791908
2001,"NORTH CENTRAL",20,"RICHLAND",139,31500,28100,"124.1",NA,NA,NA,0.892063492063492
2001,"NORTH CENTRAL",20,"SANDUSKY",143,58400,54900,"147.1",NA,NA,NA,0.940068493150685
2001,"NORTH CENTRAL",20,"SENECA",147,81000,77800,"121.6",NA,NA,NA,0.960493827160494
2001,"NORTH CENTRAL",20,"WYANDOT",175,66000,63200,"122.2",NA,NA,NA,0.957575757575758
2001,"NORTHEAST",30,"ASHTABULA",7,19000,13100,"123",NA,NA,NA,0.689473684210526
2001,"NORTHEAST",30,"COLUMBIANA",29,21800,14900,"101",NA,NA,NA,0.68348623853211
2001,"NORTHEAST",30,"GEAUGA",55,4500,3400,"108",NA,NA,NA,0.755555555555556
2001,"NORTHEAST",30,"MAHONING",99,15300,10600,"113",NA,NA,NA,0.69281045751634
2001,"NORTHEAST",30,"MEDINA",103,18700,13000,"90",NA,NA,NA,0.695187165775401
2001,"NORTHEAST",30,"OTHER COUNTIES",NA,600,500,"97.6",NA,NA,NA,0.833333333333333
2001,"NORTHEAST",30,"PORTAGE",133,16500,10900,"99",NA,NA,NA,0.660606060606061
2001,"NORTHEAST",30,"STARK",151,30700,24900,"89",NA,NA,NA,0.811074918566775
2001,"NORTHEAST",30,"SUMMIT",153,1900,1500,"126",NA,NA,NA,0.789473684210526
2001,"NORTHEAST",30,"TRUMBULL",155,21000,15200,"137",NA,NA,NA,0.723809523809524
2001,"NORTHEAST",30,"WAYNE",169,68000,61500,"107",NA,NA,NA,0.904411764705882
2001,"NORTHWEST",10,"ALLEN",3,60500,58500,"139.8",NA,NA,NA,0.966942148760331
2001,"NORTHWEST",10,"DEFIANCE",39,46800,44900,"134",NA,NA,NA,0.959401709401709
2001,"NORTHWEST",10,"FULTON",51,84500,82500,"132.6",NA,NA,NA,0.976331360946746
2001,"NORTHWEST",10,"HANCOCK",63,83200,81000,"125",NA,NA,NA,0.973557692307692
2001,"NORTHWEST",10,"HENRY",69,73000,71000,"132",NA,NA,NA,0.972602739726027
2001,"NORTHWEST",10,"LUCAS",95,23100,22500,"141",NA,NA,NA,0.974025974025974
2001,"NORTHWEST",10,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2001,"NORTHWEST",10,"PAULDING",125,51800,49800,"141",NA,NA,NA,0.961389961389961
2001,"NORTHWEST",10,"PUTNAM",137,74600,72500,"126",NA,NA,NA,0.971849865951743
2001,"NORTHWEST",10,"VAN WERT",161,85000,83000,"147.2",NA,NA,NA,0.976470588235294
2001,"NORTHWEST",10,"WILLIAMS",171,47400,45400,"137",NA,NA,NA,0.957805907172996
2001,"NORTHWEST",10,"WOOD",173,100300,95700,"120",NA,NA,NA,0.954137587238285
2001,"SOUTH CENTRAL",80,"ADAMS",1,13200,11300,"124.3",NA,NA,NA,0.856060606060606
2001,"SOUTH CENTRAL",80,"BROWN",15,26800,24600,"125.3",NA,NA,NA,0.917910447761194
2001,"SOUTH CENTRAL",80,"GALLIA",53,3400,2800,"91.1",NA,NA,NA,0.823529411764706
2001,"SOUTH CENTRAL",80,"HIGHLAND",71,39800,37500,"147.4",NA,NA,NA,0.942211055276382
2001,"SOUTH CENTRAL",80,"JACKSON",79,3800,3500,"87.1",NA,NA,NA,0.921052631578947
2001,"SOUTH CENTRAL",80,"LAWRENCE",87,1700,1300,"91.5",NA,NA,NA,0.764705882352941
2001,"SOUTH CENTRAL",80,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2001,"SOUTH CENTRAL",80,"PIKE",131,8800,8100,"104.8",NA,NA,NA,0.920454545454545
2001,"SOUTH CENTRAL",80,"SCIOTO",145,7600,6900,"132.3",NA,NA,NA,0.907894736842105
2001,"SOUTHEAST",90,"ATHENS",9,3100,2000,"113.4",NA,NA,NA,0.645161290322581
2001,"SOUTHEAST",90,"GUERNSEY",59,5000,3500,"95.1",NA,NA,NA,0.7
2001,"SOUTHEAST",90,"HOCKING",73,2800,2400,"99.2",NA,NA,NA,0.857142857142857
2001,"SOUTHEAST",90,"MEIGS",105,3700,2700,"129.2",NA,NA,NA,0.72972972972973
2001,"SOUTHEAST",90,"MONROE",111,2000,1300,"123.6",NA,NA,NA,0.65
2001,"SOUTHEAST",90,"MORGAN",115,4300,3100,"114.3",NA,NA,NA,0.720930232558139
2001,"SOUTHEAST",90,"MUSKINGUM",119,16500,13800,"133.4",NA,NA,NA,0.836363636363636
2001,"SOUTHEAST",90,"NOBLE",121,1600,1100,"97.6",NA,NA,NA,0.6875
2001,"SOUTHEAST",90,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2001,"SOUTHEAST",90,"PERRY",127,20000,17500,"137.5",NA,NA,NA,0.875
2001,"SOUTHEAST",90,"VINTON",163,1500,1100,"73",NA,NA,NA,0.733333333333333
2001,"SOUTHEAST",90,"WASHINGTON",167,11200,9800,"121.2",NA,NA,NA,0.875
2001,"SOUTHWEST",70,"BUTLER",17,31900,29000,"152.5",NA,NA,NA,0.909090909090909
2001,"SOUTHWEST",70,"CLERMONT",25,14200,13900,"108.7",NA,NA,NA,0.97887323943662
2001,"SOUTHWEST",70,"CLINTON",27,71100,69900,"149.2",NA,NA,NA,0.983122362869198
2001,"SOUTHWEST",70,"GREENE",57,57400,55500,"130.9",NA,NA,NA,0.966898954703833
2001,"SOUTHWEST",70,"HAMILTON",61,4600,4200,"151.4",NA,NA,NA,0.91304347826087
2001,"SOUTHWEST",70,"MONTGOMERY",113,34500,32300,"159",NA,NA,NA,0.936231884057971
2001,"SOUTHWEST",70,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2001,"SOUTHWEST",70,"PREBLE",135,73200,71100,"163.8",NA,NA,NA,0.971311475409836
2001,"SOUTHWEST",70,"WARREN",165,21900,21100,"153.5",NA,NA,NA,0.963470319634703
2001,"WEST CENTRAL",40,"AUGLAIZE",11,65900,58100,"138.9",NA,NA,NA,0.881638846737481
2001,"WEST CENTRAL",40,"CHAMPAIGN",21,81200,78300,"155.8",NA,NA,NA,0.964285714285714
2001,"WEST CENTRAL",40,"CLARK",23,61600,60300,"161.6",NA,NA,NA,0.978896103896104
2001,"WEST CENTRAL",40,"DARKE",37,125000,113900,"158.8",NA,NA,NA,0.9112
2001,"WEST CENTRAL",40,"HARDIN",65,77800,73600,"143.4",NA,NA,NA,0.946015424164524
2001,"WEST CENTRAL",40,"LOGAN",91,66300,59800,"153.5",NA,NA,NA,0.901960784313726
2001,"WEST CENTRAL",40,"MERCER",107,96600,89800,"152",NA,NA,NA,0.929606625258799
2001,"WEST CENTRAL",40,"MIAMI",109,71100,69000,"168.1",NA,NA,NA,0.970464135021097
2001,"WEST CENTRAL",40,"OTHER COUNTIES",NA,NA,NA,NA,NA,NA,NA,NA
2001,"WEST CENTRAL",40,"SHELBY",149,70600,65700,"162",NA,NA,NA,0.930594900849858
